pk_porg,pk_account,fk_financial_year
107572,10008808,202425
107583,10005021,202425
107600,10019381,202425
107601,10020370,202425
107602,30087538,202425
107637,10013752,202425
107639,30036661,202425
107664,30055988,202425
107670,30031325,202425
107705,30028488,202425
107713,10018504,202425
107715,30022630,202425
107731,30054561,202425
107737,30024152,202425
107748,30007775,202425
107766,10022355,202425
107780,30113617,202425
107786,30081931,202425
107790,30054614,202425
107795,30054620,202425
107822,30038303,202425
107824,30039321,202425
107825,30015804,202425
107845,30075730,202425
107864,30021610,202425
107865,10015549,202425
107877,30004955,202425
107899,10014044,202425
107920,30092292,202425
107922,30037138,202425
107935,30018306,202425
107936,10006577,202425
107972,30056328,202425
107991,10019669,202425
107993,30054761,202425
108029,30030151,202425
108053,30043687,202425
108071,10022356,202425
108110,30026157,202425
108114,10006804,202425
108138,30054821,202425
108143,30036776,202425
108145,30037349,202425
108152,10006813,202425
108156,30011358,202425
108163,30054839,202425
108166,30056354,202425
108207,30078591,202425
108214,30022472,202425
108221,30030169,202425
108223,30054948,202425
108226,30009235,202425
108234,30006024,202425
108255,10015190,202425
108273,30025943,202425
108292,10020924,202425
108306,10020980,202425
108323,30105275,202425
108327,10019489,202425
108348,30027337,202425
108360,10006275,202425
108371,30034625,202425
108396,30084189,202425
108423,30017497,202425
108449,10021906,202425
108454,10019246,202425
108469,30020987,202425
108478,10021363,202425
108498,10011164,202425
108503,30088090,202425
108507,30030092,202425
108551,30104151,202425
108560,30106782,202425
108600,10006467,202425
108629,30119791,202425
108639,30043688,202425
108665,30030918,202425
108686,10002344,202425
108698,30116797,202425
108700,30034852,202425
108735,10012773,202425
108748,10010814,202425
108750,30115092,202425
108754,10010838,202425
108757,30004845,202425
108763,30086010,202425
108779,30083519,202425
108807,10013023,202425
108810,30096730,202425
108860,30021888,202425
108870,30037040,202425
108895,30073698,202425
108924,30106670,202425
108956,10020246,202425
108960,30098168,202425
108989,30077590,202425
109006,30035843,202425
109053,10020907,202425
109065,30057051,202425
109067,30056588,202425
109079,30055566,202425
109085,30056539,202425
109086,30056560,202425
109097,30090797,202425
109099,30056642,202425
109101,30057052,202425
109148,30112246,202425
109149,30056559,202425
109167,30056553,202425
109174,30056600,202425
109221,30038217,202425
109222,30056670,202425
109230,30056675,202425
109237,30056520,202425
109252,30056647,202425
109281,30057067,202425
109291,30056650,202425
109292,30056604,202425
109308,30057064,202425
109312,30057084,202425
109329,30112230,202425
109353,10021201,202425
109358,30057272,202425
109360,10021074,202425
109382,30055445,202425
109387,30109074,202425
109415,30055469,202425
109423,10004994,202425
109427,10013291,202425
109443,30041926,202425
109526,30115366,202425
109531,30034613,202425
109543,30022383,202425
109561,30097961,202425
109566,30028723,202425
109582,10016875,202425
109588,10019234,202425
109589,30023645,202425
109597,30030652,202425
109639,30099722,202425
109662,30087562,202425
109672,30113465,202425
109694,10021157,202425
109716,30047753,202425
109717,30036489,202425
109746,30115331,202425
109748,30039081,202425
109753,10018057,202425
109759,10007367,202425
109816,10015455,202425
109826,30023507,202425
109838,30026215,202425
109847,10014920,202425
109848,30043685,202425
109858,30006549,202425
109899,30045745,202425
109909,30051209,202425
109914,30109521,202425
109919,30039092,202425
109927,30115581,202425
109945,10009152,202425
109963,30036129,202425
109969,30033848,202425
109984,30095367,202425
110002,30063672,202425
110032,30089373,202425
110040,30033564,202425
110053,30018261,202425
110058,30070726,202425
110060,30074571,202425
110066,30065953,202425
110076,30057068,202425
110103,30029800,202425
110113,30034981,202425
110130,30039050,202425
110139,30099063,202425
110153,30029258,202425
110164,30109012,202425
110175,30017871,202425
110178,10012914,202425
110179,30035071,202425
110194,30056106,202425
110204,30111475,202425
110210,10015416,202425
110212,30111021,202425
110219,30075051,202425
110237,30048623,202425
110240,30071704,202425
110265,30056167,202425
110281,30092144,202425
110308,30115694,202425
110311,30092746,202425
110312,10020114,202425
110317,30023449,202425
110323,30096784,202425
110325,10000243,202425
110329,30021750,202425
110352,10003173,202425
110368,30034130,202425
110403,30033952,202425
110407,30038446,202425
110414,30021239,202425
110441,30071702,202425
110442,30073840,202425
110533,30119054,202425
110554,30115212,202425
110560,30056491,202425
110614,30084050,202425
110622,30025905,202425
110625,30017625,202425
110655,10018839,202425
110663,10017381,202425
110671,30087990,202425
110686,30024960,202425
110694,30097872,202425
110716,10012590,202425
110717,10018990,202425
110726,30017191,202425
110729,30035907,202425
110776,30056896,202425
110822,30024876,202425
110824,30093133,202425
110843,10013703,202425
110867,30065984,202425
110871,10005385,202425
110898,10013993,202425
110899,30011989,202425
110908,10016371,202425
110937,10007823,202425
110958,10004159,202425
110968,10018016,202425
110970,10015808,202425
110981,30111058,202425
110985,30016496,202425
111036,30100941,202425
111038,30110471,202425
111080,30104859,202425
111081,30057521,202425
111098,30029269,202425
111145,30086746,202425
111165,30113963,202425
111168,30029843,202425
111186,30035077,202425
111192,30086335,202425
111194,30109245,202425
111202,30032787,202425
111226,30104495,202425
111259,30103961,202425
111271,30049107,202425
111284,30019851,202425
111295,30039455,202425
111313,30036477,202425
111316,30023110,202425
111326,10013200,202425
111338,10013674,202425
111344,30012191,202425
111351,30037862,202425
111354,30032832,202425
111378,30037232,202425
111387,30055768,202425
111400,30036693,202425
111430,10019178,202425
111436,30095846,202425
111448,30057711,202425
111488,30033849,202425
111493,30074973,202425
111499,30116910,202425
111507,30105912,202425
111523,30057741,202425
111528,10011243,202425
111579,30065437,202425
111589,30057809,202425
111612,30080245,202425
111621,10003707,202425
111656,10022319,202425
111666,30096587,202425
111668,30116565,202425
111691,10003320,202425
111702,30028530,202425
111727,30075799,202425
111744,10016112,202425
111746,30039024,202425
111780,30096525,202425
111792,30092863,202425
111796,10016792,202425
111816,30035826,202425
111826,30098641,202425
111848,30087061,202425
111849,30058030,202425
111852,30058015,202425
111866,30121501,202425
111880,30036500,202425
111905,10009047,202425
111915,30035484,202425
111918,30100535,202425
111931,30058041,202425
111969,30030661,202425
112015,30066515,202425
112020,30111055,202425
112021,30038694,202425
112022,30035211,202425
112024,30107641,202425
112033,30119183,202425
112037,10003773,202425
112077,10019330,202425
112080,30043477,202425
112081,30039324,202425
112082,30036171,202425
112127,30117258,202425
112133,10009976,202425
112137,10021974,202425
112142,10017104,202425
112148,30099016,202425
112151,30048406,202425
112176,10019258,202425
112187,30009205,202425
112214,30050606,202425
112220,30038483,202425
112225,30036481,202425
112257,10010207,202425
112284,30058536,202425
112289,30119750,202425
112294,30038457,202425
112302,30116869,202425
112325,10019279,202425
112328,30045944,202425
112337,30114127,202425
112342,30039004,202425
112349,30028388,202425
112355,30038112,202425
112385,30038193,202425
112398,30037531,202425
112406,10009081,202425
112420,30018431,202425
112439,10004808,202425
112454,30017966,202425
112469,10016615,202425
112471,30020248,202425
112472,30074059,202425
112474,30116862,202425
112492,10009034,202425
112499,10014494,202425
112504,30085696,202425
112513,30030293,202425
112515,30024968,202425
112555,10005942,202425
112577,10002877,202425
112579,30037622,202425
112591,30115534,202425
112609,30018434,202425
112621,10006583,202425
112627,30027847,202425
112631,30033947,202425
112667,30119032,202425
112671,30018149,202425
112677,10017088,202425
112681,10015430,202425
112694,30090893,202425
112701,10012197,202425
112703,30079161,202425
112714,30033416,202425
112732,30029856,202425
112752,30033872,202425
112756,30033008,202425
112777,10015377,202425
112778,30020517,202425
112789,10001370,202425
112821,30041716,202425
112845,10015732,202425
112866,30087195,202425
112894,10016503,202425
112919,30120486,202425
112920,30033525,202425
112954,30040199,202425
112963,30107662,202425
112970,30078900,202425
112984,10006956,202425
112988,30030134,202425
113001,30010072,202425
113019,30024549,202425
113037,30036580,202425
113041,10018522,202425
113042,30070474,202425
113050,30038753,202425
113064,30035232,202425
113071,30031212,202425
113072,30030659,202425
113080,30118290,202425
113094,10007653,202425
113099,30034806,202425
113113,30034296,202425
113118,30017454,202425
113128,30034441,202425
113136,30039216,202425
113154,30116559,202425
113161,30029880,202425
113174,30078356,202425
113177,30025445,202425
113178,30036753,202425
113195,30057584,202425
113199,10016908,202425
113202,30034507,202425
113207,30111538,202425
113209,10007921,202425
113214,10001087,202425
113220,30059112,202425
113225,30093876,202425
113255,30032906,202425
113264,30031020,202425
113265,30033806,202425
113315,10010518,202425
113325,30058969,202425
113327,30074397,202425
113331,30072027,202425
113342,30089519,202425
113364,30023095,202425
113377,30017635,202425
113411,30033188,202425
113414,30068664,202425
113444,30032013,202425
113474,30093309,202425
113504,10019060,202425
113521,30111601,202425
113534,30031417,202425
113548,10009056,202425
113613,30046915,202425
113616,30030441,202425
113658,30076809,202425
113663,30120681,202425
113677,30027991,202425
113713,30020093,202425
113729,30059572,202425
113764,30082696,202425
113773,30055629,202425
113776,30025211,202425
113794,30034530,202425
113801,10014241,202425
113811,30038135,202425
113842,10019248,202425
113873,30119877,202425
113901,30059778,202425
113918,10010479,202425
113919,30120647,202425
113948,30073001,202425
113962,30027805,202425
114043,10020476,202425
114074,30077601,202425
114081,30002648,202425
114093,30025078,202425
114105,30035150,202425
114116,10005116,202425
114142,10021494,202425
114157,30018051,202425
114171,30093036,202425
114195,30060070,202425
114206,30109570,202425
114212,30023912,202425
114219,30104596,202425
114220,10012207,202425
114232,30017314,202425
114235,10014254,202425
114241,30034484,202425
114279,10002769,202425
114283,10017409,202425
114288,30031480,202425
114306,30056345,202425
114325,30032035,202425
114403,10015067,202425
114411,30111583,202425
114460,30032647,202425
114467,30086921,202425
114528,30036787,202425
114543,30035263,202425
114557,30017758,202425
114600,10012190,202425
114625,10017835,202425
114632,10003691,202425
114638,30019082,202425
114707,30037758,202425
114719,10007280,202425
114734,30109631,202425
114736,30083863,202425
114740,30103695,202425
114754,30104882,202425
114771,30018918,202425
114785,30037136,202425
114801,30060690,202425
114802,30034478,202425
114825,30028535,202425
114848,30034724,202425
114886,30038669,202425
114890,30038535,202425
114891,30032637,202425
114948,30071836,202425
114954,30036149,202425
114960,30027476,202425
115002,30036506,202425
115012,30051085,202425
115027,30071698,202425
115065,30035258,202425
115072,30113220,202425
115075,30066392,202425
115077,30025080,202425
115078,30027604,202425
115117,30060962,202425
115128,30084239,202425
115159,30119486,202425
115170,10021519,202425
115175,30105537,202425
115183,30059252,202425
115190,10016723,202425
115196,30119713,202425
115201,10003028,202425
115208,30110912,202425
115240,30010468,202425
115277,10016360,202425
115288,10003850,202425
115290,10022051,202425
115291,30033499,202425
115297,30042880,202425
115306,30070945,202425
115308,30017183,202425
115350,30061146,202425
115351,30061151,202425
115353,30111437,202425
115397,10015107,202425
115399,30038041,202425
115414,10013284,202425
115419,30061180,202425
115441,10021236,202425
115456,10018201,202425
115492,30033298,202425
115493,30036340,202425
115498,30033676,202425
115501,30022649,202425
115504,30033646,202425
115516,30038575,202425
115556,30061339,202425
115561,30061331,202425
115563,30033964,202425
115598,10019117,202425
115599,30093939,202425
115601,30120546,202425
115603,10021446,202425
115604,30036464,202425
115605,10020833,202425
115646,30039403,202425
115651,10016936,202425
115654,30065479,202425
115678,30098754,202425
115683,30100223,202425
115695,30031054,202425
115706,30033756,202425
115713,30082032,202425
115721,30116991,202425
115725,10006211,202425
115737,10016499,202425
115746,30114578,202425
115759,30031896,202425
115762,30048198,202425
115770,30032859,202425
115783,10017086,202425
115804,30105468,202425
115825,10014989,202425
115840,30029701,202425
115844,10014718,202425
115848,30032761,202425
115858,30085880,202425
115897,30071543,202425
115898,30026857,202425
115903,30025374,202425
115916,30079776,202425
115939,10000473,202425
115959,30061729,202425
116025,10019792,202425
116046,10010733,202425
116047,30121015,202425
116049,30085985,202425
116061,30021151,202425
116080,10018156,202425
116090,30061928,202425
116091,30100001,202425
116093,30113172,202425
116105,30110499,202425
116106,30031483,202425
116107,30107392,202425
116116,30078214,202425
116139,10004443,202425
116149,30061740,202425
116166,30034969,202425
116179,30091685,202425
116186,30015791,202425
116196,30059674,202425
116202,10002427,202425
116227,30070445,202425
