fk_financial_year,month,pk_porg,pk_acount,pension_type_desc,pk_account,amt_debit,town
202425,3,13538,10013434,NULL,10013434,1908.32,Warrnambool
202425,3,13538,10013434,NULL,10013434,142.11,Warrnambool
202425,3,13538,10013434,NULL,10013434,968.99,Warrnambool
202425,3,13538,10013434,NULL,10013434,141.96,Warrnambool
202425,3,16642,10016541,NULL,10016541,68.68,Cobden
202425,3,16642,10016541,NULL,10016541,126.53,Cobden
202425,3,16642,10016541,NULL,10016541,86.91,Cobden
202425,3,17091,10016990,NULL,10016990,139.05,Cobden
202425,3,17091,10016990,NULL,10016990,47.27,Cobden
202425,3,19284,10019183,NULL,10019183,1.17,Darlington
202425,3,13968,10013867,NULL,10013867,0,Carlisle River
202425,3,13843,10013739,NULL,10013739,51.95,Warrnambool
202425,3,13843,10013739,NULL,10013739,399.3,Warrnambool
202425,3,13843,10013739,NULL,10013739,4986.42,Warrnambool
202425,3,13843,10013739,NULL,10013739,1560.2,Warrnambool
202425,3,11952,10011851,NULL,10011851,92.96,Warrnambool
202425,3,11952,10011851,NULL,10011851,143.63,Warrnambool
202425,3,11952,10011851,NULL,10011851,48.83,Warrnambool
202425,3,15059,10009022,NULL,10009022,118.79,Warrnambool
202425,3,15443,10015342,NULL,10015342,0,Terang
202425,3,15692,10015594,NULL,10015594,116.46,Terang
202425,3,15692,10015594,NULL,10015594,5.16,Terang
202425,3,15692,10015594,NULL,10015594,137.52,Terang
202425,3,15692,10015070,NULL,10015070,46.76,Terang
202425,3,15692,10015070,NULL,10015070,15.17,Terang
202425,3,16012,10015911,NULL,10015911,177.15,Simpson
202425,3,16012,10015911,NULL,10015911,234.99,Simpson
202425,3,16012,10015911,NULL,10015911,64.86,Simpson
202425,3,16012,10015911,NULL,10015911,129.88,Simpson
202425,3,16012,10015911,NULL,10015911,333.12,Simpson
202425,3,12571,10012462,NULL,10012462,48.31,Warrnambool
202425,3,12571,10012461,NULL,10012461,142.11,Warrnambool
202425,3,12571,10012462,NULL,10012462,10.33,Warrnambool
202425,3,12571,10012462,NULL,10012462,142.11,Warrnambool
202425,3,12226,10008497,NULL,10008497,48.31,Warrnambool
202425,3,12226,10008497,NULL,10008497,173.28,Warrnambool
202425,3,12226,10008199,NULL,10008199,48.31,Warrnambool
202425,3,12226,10008200,NULL,10008200,48.31,Warrnambool
202425,3,12226,10008200,NULL,10008200,95.19,Warrnambool
202425,3,12226,10008200,NULL,10008200,142.11,Warrnambool
202425,3,12226,10008359,NULL,10008359,379.98,Warrnambool
202425,3,12226,10008359,NULL,10008359,142.11,Warrnambool
202425,3,12226,10008497,NULL,10008497,142.11,Warrnambool
202425,3,12226,10012125,NULL,10012125,72.02,Warrnambool
202425,3,12226,10012125,NULL,10012125,364.48,Warrnambool
202425,3,12999,10012898,NULL,10012898,96.62,Warrnambool
202425,3,12999,10012898,NULL,10012898,126.53,Warrnambool
202425,3,12999,10012898,NULL,10012898,142.11,Warrnambool
202425,3,19456,10019355,NULL,10019355,68.92,Mortlake
202425,3,19456,10019355,NULL,10019355,7.75,Mortlake
202425,3,19456,10019355,NULL,10019355,136,Mortlake
202425,3,19613,10019512,NULL,10019512,67.92,Mortlake
202425,3,19970,10019869,NULL,10019869,1515.23,Port Campbell
202425,3,21550,10016537,NULL,10016537,47.27,Cobden
202425,3,21550,10016537,NULL,10016537,139.05,Cobden
202425,3,26680,10008842,NULL,10008842,45.2,Warrnambool
202425,3,26680,10008842,NULL,10008842,162.1,Warrnambool
202425,3,26680,10012730,NULL,10012730,401.77,Warrnambool
202425,3,26680,10012730,NULL,10012730,48.83,Warrnambool
202425,3,26680,10012730,NULL,10012730,143.63,Warrnambool
202425,3,92846,10013735,NULL,10013735,47.79,Warrnambool
202425,3,92846,10013735,NULL,10013735,140.58,Warrnambool
202425,3,92846,10014877,NULL,10014877,0.77,Terang
202425,3,141103,10013487,NULL,10013487,126.04,Warrnambool
202425,3,141103,10013487,NULL,10013487,28.41,Warrnambool
202425,3,7727,10007626,NULL,10007626,202.16,Warrnambool
202425,3,7727,10007626,NULL,10007626,1278.24,Warrnambool
202425,3,7727,10007626,NULL,10007626,564.93,Warrnambool
202425,3,7727,10007626,NULL,10007626,148.22,Warrnambool
202425,3,5958,10009297,NULL,10009297,45.72,Warrnambool
202425,3,5958,10009297,NULL,10009297,8.32,Warrnambool
202425,3,5958,10007812,NULL,10007812,44.16,Warrnambool
202425,3,5958,10007812,NULL,10007812,127.52,Warrnambool
202425,3,5958,10011900,NULL,10011900,0,Warrnambool
202425,3,9492,10009391,NULL,10009391,45.72,Warrnambool
202425,3,9492,10009391,NULL,10009391,2.58,Warrnambool
202425,3,9492,10009391,NULL,10009391,134.47,Warrnambool
202425,3,26856,10010537,Health Card,10010537,22.6,Warrnambool
202425,3,26856,10010537,Health Card,10010537,151.64,Warrnambool
202425,3,27271,30051604,Health Card,30051604,0,Warrnambool
202425,3,29864,30112779,Health Card,30112779,151.1,Warrnambool
202425,3,27574,10010095,Health Card,10010095,62.07,Warrnambool
202425,3,27574,10010095,Health Card,10010095,23.38,Warrnambool
202425,3,28981,10014680,Health Card,10014680,0,Terang
202425,3,29539,10018307,Health Card,10018307,0,Koroit
202425,3,13918,10016753,Health Card,10016753,30.42,Cobden
202425,3,13918,10016753,Health Card,10016753,23.89,Cobden
202425,3,12083,10011982,Health Card,10011982,0,Warrnambool
202425,3,12465,10012364,Health Card,10012364,42.22,Warrnambool
202425,3,12867,10012766,Health Card,10012766,245.07,Warrnambool
202425,3,12867,10012766,Health Card,10012766,158.62,Warrnambool
202425,3,12867,10012766,Health Card,10012766,23.63,Warrnambool
202425,3,10349,10010248,Health Card,10010248,23.38,Warrnambool
202425,3,10349,10010248,Health Card,10010248,156.87,Warrnambool
202425,3,10036,10009935,Health Card,10009935,46.8,Warrnambool
202425,3,10036,10009935,Health Card,10009935,24.41,Warrnambool
202425,3,10614,10010513,Health Card,10010513,27.28,Warrnambool
202425,3,10629,10010527,Health Card,10010527,22.6,Warrnambool
202425,3,10629,10010527,Health Card,10010527,232.45,Warrnambool
202425,3,10629,10010527,Health Card,10010527,151.64,Warrnambool
202425,3,10901,10012614,Health Card,10012614,0,Warrnambool
202425,3,16577,10016476,Health Card,10016476,970.94,Camperdown
202425,3,6454,10006353,Health Card,10006353,23.63,Warrnambool
202425,3,6454,10006353,Health Card,10006353,8.43,Warrnambool
202425,3,6454,10006353,Health Card,10006353,145.44,Warrnambool
202425,3,16992,10016891,Health Card,10016891,2.53,Cobden
202425,3,16992,10016891,Health Card,10016891,138.02,Cobden
202425,3,16992,10016891,Health Card,10016891,23.38,Cobden
202425,3,17614,10017513,Health Card,10017513,158.62,Peterborough
202425,3,17614,10017513,Health Card,10017513,42.71,Peterborough
202425,3,17614,10017513,Health Card,10017513,22.62,Peterborough
202425,3,17229,10017128,Health Card,10017128,23.38,Cobden
202425,3,17229,10017128,Health Card,10017128,16.86,Cobden
202425,3,18696,10018595,Health Card,10018595,921.4,Larralea
202425,3,18696,10018595,Health Card,10018595,23.12,Larralea
202425,3,7712,10007611,Health Card,10007611,151.64,Warrnambool
202425,3,5454,30095249,Health Card,30095249,62.02,Warrnambool
202425,3,7524,10007423,Health Card,10007423,22.6,Warrnambool
202425,3,7524,10007423,Health Card,10007423,135.61,Warrnambool
202425,3,7338,10007237,Health Card,10007237,22.86,Warrnambool
202425,3,7338,10007237,Health Card,10007237,76.26,Warrnambool
202425,3,7350,10007249,Health Card,10007249,21.07,Warrnambool
202425,3,7350,10007249,Health Card,10007249,164.11,Warrnambool
202425,3,9721,10009607,Health Card,10009607,111.14,Warrnambool
202425,3,7933,10007832,Health Card,10007832,0,Warrnambool
202425,3,7265,10007164,Health Card,10007164,41.98,Warrnambool
202425,3,7265,10007164,Health Card,10007164,162.1,Warrnambool
202425,3,7265,10007164,Health Card,10007164,24.15,Warrnambool
202425,3,7067,10006966,Health Card,10006966,23.63,Warrnambool
202425,3,169015,30120956,Health Card,30120956,8.43,Cobden
202425,3,162458,30112424,Health Card,30112424,39.34,Warrnambool
202425,3,163041,30113295,Health Card,30113295,0,Warrnambool
202425,3,161433,10015940,Health Card,10015940,22.08,Simpson
202425,3,165878,10016755,Health Card,10016755,23.89,Cobden
202425,3,165878,10016755,Health Card,10016755,12.64,Cobden
202425,3,167236,10015105,Health Card,10015105,153.39,Terang
202425,3,167236,10015105,Health Card,10015105,24.62,Terang
202425,3,164304,10018204,Health Card,10018204,0,Koroit
202425,3,165825,30120549,Health Card,30120549,0,Warrnambool
202425,3,160006,30109533,Health Card,30109533,80.67,Warrnambool
202425,3,158918,10014691,Health Card,10014691,86.58,Terang
202425,3,158918,10014691,Health Card,10014691,153.39,Terang
202425,3,158055,10009636,Health Card,10009636,24.41,Warrnambool
202425,3,158055,10009636,Health Card,10009636,0.84,Warrnambool
202425,3,158055,10009636,Health Card,10009636,142.36,Warrnambool
202425,3,158092,10015882,Health Card,10015882,223.99,Glenormiston South
202425,3,153841,30102867,Health Card,30102867,80.82,Cobden
202425,3,153725,10007819,Health Card,10007819,24.41,Warrnambool
202425,3,153725,10007819,Health Card,10007819,163.84,Warrnambool
202425,3,153725,10007819,Health Card,10007819,23.19,Warrnambool
202425,3,155245,10019630,Health Card,10019630,147.48,Mortlake
202425,3,152722,10015607,Health Card,10015607,102.14,Terang
202425,3,154510,30112645,Health Card,30112645,2.73,Warrnambool
202425,3,155603,30104703,Health Card,30104703,5.28,Warrnambool
202425,3,149322,30115206,Health Card,30115206,58.47,Warrnambool
202425,3,149461,10018960,Health Card,10018960,131.19,Lismore
202425,3,148788,10018864,Health Card,10018864,46.23,Lismore
202425,3,149646,10019392,Health Card,10019392,0,Mortlake
202425,3,147062,10007385,Health Card,10007385,23.89,Warrnambool
202425,3,147062,10007385,Health Card,10007385,65.98,Warrnambool
202425,3,146241,10010237,Health Card,10010237,22.08,Warrnambool
202425,3,146241,10010237,Health Card,10010237,62.64,Warrnambool
202425,3,147580,30104044,Health Card,30104044,38.69,Warrnambool
202425,3,147939,30101532,Health Card,30101532,0,Warrnambool
202425,3,148008,10012396,Health Card,10012396,47.27,Warrnambool
202425,3,148008,10012396,Health Card,10012396,40.46,Warrnambool
202425,3,139925,30104354,Health Card,30104354,0,Koroit
202425,3,145772,10019082,Health Card,10019082,24.93,Derrinallum
202425,3,143204,30090375,Health Card,30090375,0,Warrnambool
202425,3,139058,10010429,Health Card,10010429,23.63,Warrnambool
202425,3,139058,10010429,Health Card,10010429,66.62,Warrnambool
202425,3,139058,10010429,Health Card,10010429,158.62,Warrnambool
202425,3,139301,30099686,Health Card,30099686,0,Cobden
202425,3,132751,30111170,Health Card,30111170,55,Warrnambool
202425,3,130082,10006800,Health Card,10006800,160.36,Warrnambool
202425,3,124327,30092553,Health Card,30092553,33.98,Warrnambool
202425,3,123267,10007346,Health Card,10007346,163.84,Warrnambool
202425,3,123267,10007346,Health Card,10007346,24.41,Warrnambool
202425,3,125536,10007180,Health Card,10007180,24.93,Warrnambool
202425,3,125536,10007180,Health Card,10007180,14.75,Warrnambool
202425,3,125536,10007180,Health Card,10007180,19.29,Warrnambool
202425,3,122538,10016042,Health Card,10016042,222.28,Weerite
202425,3,122538,10016042,Health Card,10016042,35.62,Weerite
202425,3,122619,10019209,Health Card,10019209,0,Mortlake
202425,3,122630,10006759,Health Card,10006759,0,Warrnambool
202425,3,123169,10018697,Health Card,10018697,24.67,Lismore
202425,3,123169,10018697,Health Card,10018697,13.49,Lismore
202425,3,121335,30079743,Health Card,30079743,0,Warrnambool
202425,3,114625,10017835,Health Card,10017835,660.19,Purdeet
202425,3,112677,10017088,Health Card,10017088,62.81,Cobden
202425,3,115725,10006211,Health Card,10006211,0,Warrnambool
202425,3,110533,30119054,Health Card,30119054,0,Koroit
202425,3,111905,10009047,Health Card,10009047,32.08,Warrnambool
202425,3,111905,10009047,Health Card,10009047,148.16,Warrnambool
202425,3,112077,10019330,Health Card,10019330,15.77,Mortlake
202425,3,112077,10019330,Health Card,10019330,3.37,Mortlake
202425,3,111499,30116910,Health Card,30116910,0,Mortlake
202425,3,113209,10007921,Health Card,10007921,23.38,Warrnambool
202425,3,98619,10013664,Health Card,10013664,0,Warrnambool
202425,3,101400,30105907,Health Card,30105907,10.11,Warrnambool
202425,3,97819,10016622,Health Card,10016622,25.02,Cobden
202425,3,97819,10016622,Health Card,10016622,140.01,Cobden
202425,3,100482,10019429,Health Card,10019429,23.12,Mortlake
202425,3,99418,10007386,Health Card,10007386,23.89,Warrnambool
202425,3,99418,10007386,Health Card,10007386,158.34,Warrnambool
202425,3,99418,10007386,Health Card,10007386,68.57,Warrnambool
202425,3,92786,10006358,Health Card,10006358,0,Warrnambool
202425,3,89008,10008136,Health Card,10008136,13.49,Warrnambool
202425,3,89008,10008136,Health Card,10008136,147.48,Warrnambool
202425,3,52404,30114879,Health Card,30114879,524.7,Warrnambool
202425,3,51741,10009576,Health Card,10009576,0,Warrnambool
202425,3,51815,10014626,Health Card,10014626,0,Terang
202425,3,47285,30103923,Health Card,30103923,34.16,Warrnambool
202425,3,47909,10009758,Health Card,10009758,23.12,Warrnambool
202425,3,47909,10009758,Health Card,10009758,47.21,Warrnambool
202425,3,47909,10009758,Health Card,10009758,155.13,Warrnambool
202425,3,46665,10008838,Health Card,10008838,22.6,Warrnambool
202425,3,46026,10010217,Health Card,10010217,12.64,Warrnambool
202425,3,46026,10010217,Health Card,10010217,140.62,Warrnambool
202425,3,46026,10010217,Health Card,10010217,22.08,Warrnambool
202425,3,42276,10010533,Health Card,10010533,24.67,Warrnambool
202425,3,42276,10010533,Health Card,10010533,165.59,Warrnambool
202425,3,37940,10013314,Health Card,10013314,0,Warrnambool
202425,3,38084,10013656,Health Card,10013656,0,Warrnambool
202425,3,39569,10016010,Health Card,10016010,176.75,Camperdown
202425,3,39569,10016010,Health Card,10016010,24.15,Camperdown
202425,3,39577,10006823,Health Card,10006823,15.17,Warrnambool
202425,3,37936,10013309,Health Card,10013309,24.15,Warrnambool
202425,3,37936,10013309,Health Card,10013309,41.98,Warrnambool
202425,3,37936,10013309,Health Card,10013309,162.1,Warrnambool
202425,3,37348,10011858,Health Card,10011858,163.84,Warrnambool
202425,3,35493,10007817,Health Card,10007817,24.41,Warrnambool
202425,3,35493,10007817,Health Card,10007817,108.62,Warrnambool
202425,3,35410,10006418,Health Card,10006418,23.63,Warrnambool
202425,3,35410,10006418,Health Card,10006418,158.62,Warrnambool
202425,3,35165,10007134,Health Card,10007134,32.02,Warrnambool
202425,3,35227,10007260,Health Card,10007260,24.93,Warrnambool
202425,3,35227,10007260,Health Card,10007260,58.3,Warrnambool
202425,3,35227,10007260,Health Card,10007260,167.33,Warrnambool
202425,3,35228,10007261,Health Card,10007261,167.33,Warrnambool
202425,3,35228,10007261,Health Card,10007261,24.93,Warrnambool
202425,3,35228,10007261,Health Card,10007261,50.55,Warrnambool
202425,3,35325,10007439,Health Card,10007439,151.64,Warrnambool
202425,3,36541,10010185,Health Card,10010185,24.67,Warrnambool
202425,3,30140,10009633,Health Card,10009633,23.38,Warrnambool
202425,3,30140,10009633,Health Card,10009633,14.33,Warrnambool
202425,3,30140,10009633,Health Card,10009633,149.82,Warrnambool
202425,3,30212,10007097,Health Card,10007097,23.63,Warrnambool
202425,3,30212,10007097,Health Card,10007097,13.77,Warrnambool
202425,3,31034,10016926,Health Card,10016926,750.91,Cobden
202425,3,31034,10016926,Health Card,10016926,158.62,Cobden
202425,3,31034,10016926,Health Card,10016926,49.29,Cobden
202425,3,31417,10017471,Health Card,10017471,42.61,Peterborough
202425,3,31606,10014425,Health Card,10014425,403.27,South Purrumbete
202425,3,27550,30002550,Health Card,30002550,219.49,Warrnambool
202425,3,25589,10008232,Health Card,10008232,70.3,Warrnambool
202425,3,25589,10008232,Health Card,10008232,240.93,Warrnambool
202425,3,25589,10008232,Health Card,10008232,469.33,Warrnambool
202425,3,25737,30044152,Health Card,30044152,92.84,Warrnambool
202425,3,16492,10016391,Health Card,10016391,23.63,Cobden
202425,3,16202,10016268,Health Card,10016268,23.63,Camperdown
202425,3,14420,10010822,Health Card,10010822,23.89,Warrnambool
202425,3,14420,10010822,Health Card,10010822,37.16,Warrnambool
202425,3,14420,10010822,Health Card,10010822,160.36,Warrnambool
202425,3,12490,10012389,Health Card,10012389,0,Warrnambool
202425,3,10259,10009838,Health Card,10009838,25.45,Warrnambool
202425,3,16859,10016758,Health Card,10016758,23.38,Cobden
202425,3,16859,10016758,Health Card,10016758,24.14,Cobden
202425,3,16859,10016758,Health Card,10016758,156.87,Cobden
202425,3,9851,10009750,Health Card,10009750,23.38,Warrnambool
202425,3,9851,10009750,Health Card,10009750,156.87,Warrnambool
202425,3,19584,10019483,Health Card,10019483,40.29,Mortlake
202425,3,18477,10018376,Health Card,10018376,0,Koroit
202425,3,19199,10019098,Health Card,10019098,348.62,Derrinallum
202425,3,17589,10017488,Health Card,10017488,123.17,Peterborough
202425,3,17589,10017488,Health Card,10017488,42.71,Peterborough
202425,3,18039,10015176,Health Card,10015176,0,Allansford
202425,3,9525,10009424,Health Card,10009424,25.45,Warrnambool
202425,3,9640,10009539,Health Card,10009539,24.15,Warrnambool
202425,3,9640,10009539,Health Card,10009539,162.1,Warrnambool
202425,3,9640,10009539,Health Card,10009539,175.82,Warrnambool
202425,3,9299,10009198,Health Card,10009198,145.53,Warrnambool
202425,3,9300,10009199,Health Card,10009199,142.3,Warrnambool
202425,3,7770,10007669,Health Card,10007669,24.41,Warrnambool
202425,3,7770,10007669,Health Card,10007669,17.7,Warrnambool
202425,3,7926,10007825,Health Card,10007825,23.38,Warrnambool
202425,3,7926,10007825,Health Card,10007825,59.49,Warrnambool
202425,3,7926,10007825,Health Card,10007825,156.87,Warrnambool
202425,3,8331,10008230,Health Card,10008230,23.38,Warrnambool
202425,3,8331,10008230,Health Card,10008230,156.87,Warrnambool
202425,3,8331,10008230,Health Card,10008230,80.15,Warrnambool
202425,3,1184,10008192,Health Card,10008192,24.15,Warrnambool
202425,3,1184,10008192,Health Card,10008192,109.25,Warrnambool
202425,3,1184,10008192,Health Card,10008192,162.1,Warrnambool
202425,3,7433,10007332,Health Card,10007332,13.49,Warrnambool
